======================== REPORT OF INPUTS - INCLUSION ANALYSIS ========================

       Label         |      Prediction      |        Input         |       p_value        |    Standard_error    |       In_model      
       cadera        |        False         |    lambda_xyz_19    |      53.823613      |       0.450425      |        False        
       cadera        |        False         |    lambda_xyz_20    |      49.478111      |       0.676715      |        False        
       cadera        |         True         |      ancho pie      |       0.004186      |       0.332840      |        False        
       cadera        |         True         |      largo pie      |       0.006062      |       0.194365      |        False        
       cadera        |         True         |  distancia talones  |       0.004891      |       0.519319      |        False        
       cadera        |         True         |     largo tibia     |       0.002669      |       0.707265      |        False        
       cadera        |         True         |     largo muslo     |       0.003464      |       0.669262      |        False        
       cadera        |         True         |     largo lumbar    |       0.004826      |       0.386520      |        False        
       cadera        |         True         |         edad        |       0.020022      |       0.706546      |        False        
       cadera        |         True         |        altura       |       0.003649      |       0.558591      |        False        
       cadera        |         True         |         peso        |       0.001785      |       0.490143      |        False        
       cadera        |         True         |        LLE_x        |       2.128929      |       0.868536      |        False        
       cadera        |         True         |        LLE_y        |       2.022026      |       0.628189      |        False        
       cadera        |         True         |        LLE_z        |       1.519851      |       0.004910      |         True        
       cadera        |         True         |        LLE_yz       |       3.721590      |       0.391349      |        False        
       cadera        |         True         |       LLE_xyz       |      15.357774      |       0.711629      |        False        
       cadera        |         True         |      lambda_x_1     |       9.079947      |       0.982756      |        False        
       cadera        |         True         |      lambda_x_2     |       6.585643      |       0.037045      |         True        
       cadera        |         True         |      lambda_x_3     |       8.162271      |       0.335095      |        False        
       cadera        |         True         |      lambda_x_4     |       5.662812      |       0.788066      |        False        
       cadera        |         True         |      lambda_x_5     |       5.992903      |       0.485469      |        False        
       cadera        |         True         |      lambda_x_6     |       6.755231      |       0.860808      |        False        
       cadera        |         True         |      lambda_x_7     |       6.638739      |       0.591458      |        False        
       cadera        |         True         |      lambda_x_8     |       8.056542      |       0.166898      |        False        
       cadera        |         True         |      lambda_x_9     |       6.667702      |       0.400145      |        False        
       cadera        |         True         |     lambda_x_10     |       4.132399      |       0.863976      |        False        
       cadera        |         True         |     lambda_x_11     |       6.249402      |       0.981220      |        False        
       cadera        |         True         |     lambda_x_12     |       6.278355      |       0.128411      |        False        
       cadera        |         True         |     lambda_x_13     |       7.622246      |       0.315972      |        False        
       cadera        |         True         |     lambda_x_14     |       7.953402      |       0.343053      |        False        
       cadera        |         True         |     lambda_x_15     |       7.302079      |       0.778661      |        False        
       cadera        |         True         |     lambda_x_16     |       6.141600      |       0.638663      |        False        
       cadera        |         True         |     lambda_x_17     |       6.854641      |       0.905748      |        False        
       cadera        |         True         |     lambda_x_18     |       6.086172      |       0.504743      |        False        
       cadera        |         True         |     lambda_x_19     |       5.661156      |       0.332578      |        False        
       cadera        |         True         |     lambda_x_20     |       6.126188      |       0.539822      |        False        
       cadera        |         True         |      lambda_y_1     |      12.971498      |       0.787513      |        False        
       cadera        |         True         |      lambda_y_2     |      10.309966      |       0.296577      |        False        
       cadera        |         True         |      lambda_y_3     |      11.657074      |       0.873074      |        False        
       cadera        |         True         |      lambda_y_4     |       7.612903      |       0.084231      |        False        
       cadera        |         True         |      lambda_y_5     |       9.560405      |       0.860584      |        False        
       cadera        |         True         |      lambda_y_6     |       9.810605      |       0.412489      |        False        
       cadera        |         True         |      lambda_y_7     |       9.705793      |       0.883168      |        False        
       cadera        |         True         |      lambda_y_8     |       8.502733      |       0.446327      |        False        
       cadera        |         True         |      lambda_y_9     |       8.846050      |       0.178800      |        False        
       cadera        |         True         |     lambda_y_10     |       6.691880      |       0.753151      |        False        
       cadera        |         True         |     lambda_y_11     |       8.689901      |       0.336123      |        False        
       cadera        |         True         |     lambda_y_12     |       8.744498      |       0.329025      |        False        
       cadera        |         True         |     lambda_y_13     |      10.028018      |       0.304852      |        False        
       cadera        |         True         |     lambda_y_14     |      10.634006      |       0.166369      |        False        
       cadera        |         True         |     lambda_y_15     |      12.290901      |       0.084948      |        False        
       cadera        |         True         |     lambda_y_16     |      10.586509      |       0.294803      |        False        
       cadera        |         True         |     lambda_y_17     |      14.258927      |       0.975971      |        False        
       cadera        |         True         |     lambda_y_18     |       8.997231      |       0.440448      |        False        
       cadera        |         True         |     lambda_y_19     |       8.980170      |       0.429152      |        False        
       cadera        |         True         |     lambda_y_20     |      10.729284      |       0.930848      |        False        
       cadera        |         True         |      lambda_z_1     |       7.817321      |       0.629255      |        False        
       cadera        |         True         |      lambda_z_2     |       7.667820      |       0.914561      |        False        
       cadera        |         True         |      lambda_z_3     |       8.032274      |       0.749232      |        False        
       cadera        |         True         |      lambda_z_4     |       8.239049      |       0.665885      |        False        
       cadera        |         True         |      lambda_z_5     |       7.982294      |       0.555505      |        False        
       cadera        |         True         |      lambda_z_6     |       8.597670      |       0.217847      |        False        
       cadera        |         True         |      lambda_z_7     |       8.442714      |       0.053671      |        False        
       cadera        |         True         |      lambda_z_8     |       9.554278      |       0.901444      |        False        
       cadera        |         True         |      lambda_z_9     |       5.055066      |       0.354111      |        False        
       cadera        |         True         |     lambda_z_10     |       5.606281      |       0.499966      |        False        
       cadera        |         True         |     lambda_z_11     |       7.450661      |       0.801207      |        False        
       cadera        |         True         |     lambda_z_12     |      10.186398      |       0.720166      |        False        
       cadera        |         True         |     lambda_z_13     |      13.225850      |       0.932273      |        False        
       cadera        |         True         |     lambda_z_14     |       6.726245      |       0.006094      |         True        
       cadera        |         True         |     lambda_z_15     |      10.421023      |       0.416152      |        False        
       cadera        |         True         |     lambda_z_16     |       8.120326      |       0.407697      |        False        
       cadera        |         True         |     lambda_z_17     |       7.839433      |       0.746546      |        False        
       cadera        |         True         |     lambda_z_18     |       5.620143      |       0.006933      |         True        
       cadera        |         True         |     lambda_z_19     |       8.192205      |       0.061234      |        False        
       cadera        |         True         |     lambda_z_20     |       5.241869      |       0.093184      |        False        
       cadera        |         True         |     lambda_yz_1     |      53.231017      |       0.609264      |        False        
       cadera        |         True         |     lambda_yz_2     |      41.693841      |       0.627034      |        False        
       cadera        |         True         |     lambda_yz_3     |      60.022472      |       0.574976      |        False        
       cadera        |         True         |     lambda_yz_4     |      43.444653      |       0.704900      |        False        
       cadera        |         True         |     lambda_yz_5     |      42.837061      |       0.305255      |        False        
       cadera        |         True         |     lambda_yz_6     |      47.347638      |       0.391439      |        False        
       cadera        |         True         |     lambda_yz_7     |      41.372975      |       0.546043      |        False        
       cadera        |         True         |     lambda_yz_8     |      44.982801      |       0.025114      |         True        
       cadera        |         True         |     lambda_yz_9     |      38.559195      |       0.637397      |        False        
       cadera        |         True         |     lambda_yz_10    |      35.942828      |       0.277166      |        False        
       cadera        |         True         |     lambda_yz_11    |      38.068085      |       0.561252      |        False        
       cadera        |         True         |     lambda_yz_12    |      44.083580      |       0.595153      |        False        
       cadera        |         True         |     lambda_yz_13    |      36.421328      |       0.599176      |        False        
       cadera        |         True         |     lambda_yz_14    |      46.636145      |       0.873600      |        False        
       cadera        |         True         |     lambda_yz_15    |      51.409763      |       0.423396      |        False        
       cadera        |         True         |     lambda_yz_16    |      49.343253      |       0.970746      |        False        
       cadera        |         True         |     lambda_yz_17    |      48.972546      |       0.878469      |        False        
       cadera        |         True         |     lambda_yz_18    |      38.385898      |       0.593709      |        False        
       cadera        |         True         |     lambda_yz_19    |      40.786268      |       0.904180      |        False        
       cadera        |         True         |     lambda_yz_20    |      42.393819      |       0.685432      |        False        
       cadera        |         True         |     lambda_xyz_1    |      50.437197      |       0.004848      |         True        
       cadera        |         True         |     lambda_xyz_2    |      66.009027      |       0.656459      |        False        
       cadera        |         True         |     lambda_xyz_3    |      65.501424      |       0.540958      |        False        
       cadera        |         True         |     lambda_xyz_4    |      60.408862      |       0.935658      |        False        
       cadera        |         True         |     lambda_xyz_5    |      49.715750      |       0.564234      |        False        
       cadera        |         True         |     lambda_xyz_6    |      55.101098      |       0.712213      |        False        
       cadera        |         True         |     lambda_xyz_7    |      58.502693      |       0.616047      |        False        
       cadera        |         True         |     lambda_xyz_8    |      49.706737      |       0.610089      |        False        
       cadera        |         True         |     lambda_xyz_9    |      52.751393      |       0.487507      |        False        
       cadera        |         True         |    lambda_xyz_10    |      53.603644      |       0.103524      |        False        
       cadera        |         True         |    lambda_xyz_11    |      61.080189      |       0.665487      |        False        
       cadera        |         True         |    lambda_xyz_12    |      56.111031      |       0.192131      |        False        
       cadera        |         True         |    lambda_xyz_13    |      71.008187      |       0.416126      |        False        
       cadera        |         True         |    lambda_xyz_14    |      73.113512      |       0.906925      |        False        
       cadera        |         True         |    lambda_xyz_15    |      53.205668      |       0.845684      |        False        
       cadera        |         True         |    lambda_xyz_16    |      54.759934      |       0.546493      |        False        
       cadera        |         True         |    lambda_xyz_17    |      57.078394      |       0.597701      |        False        
       cadera        |         True         |    lambda_xyz_18    |      51.218387      |       0.628713      |        False        
       cadera        |         True         |    lambda_xyz_19    |      53.823612      |       0.450425      |        False        
       cadera        |         True         |    lambda_xyz_20    |      49.478110      |       0.676715      |        False        
      columna        |        False         |      ancho pie      |       0.003615      |       0.579429      |        False        
      columna        |        False         |      largo pie      |       0.007201      |       0.176548      |        False        
      columna        |        False         |  distancia talones  |       0.003026      |       0.000957      |         True        
      columna        |        False         |     largo tibia     |       0.001639      |       0.456498      |        False        
      columna        |        False         |     largo muslo     |       0.002245      |       0.507081      |        False        
      columna        |        False         |     largo lumbar    |       0.004353      |       0.536784      |        False        
      columna        |        False         |         edad        |       0.011811      |       0.000367      |         True        
      columna        |        False         |        altura       |       0.002216      |       0.583276      |        False        
      columna        |        False         |         peso        |       0.001115      |       0.943253      |        False        
      columna        |        False         |        LLE_x        |       1.169967      |       0.035416      |         True        
      columna        |        False         |        LLE_y        |       1.168199      |       0.910317      |        False        
      columna        |        False         |        LLE_z        |       0.969222      |       0.027138      |         True        
      columna        |        False         |        LLE_yz       |       2.077316      |       0.914093      |        False        
      columna        |        False         |       LLE_xyz       |       8.877973      |       0.497548      |        False        
      columna        |        False         |      lambda_x_1     |       4.899535      |       0.452159      |        False        
      columna        |        False         |      lambda_x_2     |       4.789795      |       0.733210      |        False        
      columna        |        False         |      lambda_x_3     |       4.469178      |       0.000000      |         True        
      columna        |        False         |      lambda_x_4     |       3.766122      |       0.349291      |        False        
      columna        |        False         |      lambda_x_5     |       4.034035      |       0.081657      |        False        
      columna        |        False         |      lambda_x_6     |       3.727021      |       0.217818      |        False        
      columna        |        False         |      lambda_x_7     |       3.958832      |       0.219689      |        False        
      columna        |        False         |      lambda_x_8     |       6.697656      |       0.480863      |        False        
      columna        |        False         |      lambda_x_9     |       4.435105      |       0.295367      |        False        
      columna        |        False         |     lambda_x_10     |       2.813104      |       0.299340      |        False        
      columna        |        False         |     lambda_x_11     |       3.823929      |       0.712799      |        False        
      columna        |        False         |     lambda_x_12     |       4.424243      |       0.127973      |        False        
      columna        |        False         |     lambda_x_13     |       5.055369      |       0.030483      |         True        
      columna        |        False         |     lambda_x_14     |       4.986877      |       0.017117      |         True        
      columna        |        False         |     lambda_x_15     |       6.004741      |       0.379744      |        False        
      columna        |        False         |     lambda_x_16     |       3.852954      |       0.000000      |         True        
      columna        |        False         |     lambda_x_17     |       4.667841      |       0.222210      |        False        
      columna        |        False         |     lambda_x_18     |       3.806768      |       0.500520      |        False        
      columna        |        False         |     lambda_x_19     |       3.610786      |       0.147757      |        False        
      columna        |        False         |     lambda_x_20     |       3.386267      |       0.029746      |         True        
      columna        |        False         |      lambda_y_1     |       8.675118      |       0.888247      |        False        
      columna        |        False         |      lambda_y_2     |       6.054073      |       0.808524      |        False        
      columna        |        False         |      lambda_y_3     |       7.161964      |       0.854130      |        False        
      columna        |        False         |      lambda_y_4     |       5.511523      |       0.000001      |         True        
      columna        |        False         |      lambda_y_5     |       7.001409      |       0.848490      |        False        
      columna        |        False         |      lambda_y_6     |       6.386528      |       0.961150      |        False        
      columna        |        False         |      lambda_y_7     |       5.897944      |       0.221461      |        False        
      columna        |        False         |      lambda_y_8     |       5.787617      |       0.735655      |        False        
      columna        |        False         |      lambda_y_9     |       4.989489      |       0.042709      |         True        
      columna        |        False         |     lambda_y_10     |       4.552087      |       0.775128      |        False        
      columna        |        False         |     lambda_y_11     |       5.010651      |       0.118077      |        False        
      columna        |        False         |     lambda_y_12     |       5.185486      |       0.201945      |        False        
      columna        |        False         |     lambda_y_13     |       5.864416      |       0.312014      |        False        
      columna        |        False         |     lambda_y_14     |       6.260425      |       0.279580      |        False        
      columna        |        False         |     lambda_y_15     |       7.736544      |       0.357651      |        False        
      columna        |        False         |     lambda_y_16     |       5.761064      |       0.829511      |        False        
      columna        |        False         |     lambda_y_17     |       8.527346      |       0.873484      |        False        
      columna        |        False         |     lambda_y_18     |       5.747311      |       0.496513      |        False        
      columna        |        False         |     lambda_y_19     |       5.257863      |       0.000000      |         True        
      columna        |        False         |     lambda_y_20     |       5.291701      |       0.006869      |         True        
      columna        |        False         |      lambda_z_1     |       4.023335      |       0.940887      |        False        
      columna        |        False         |      lambda_z_2     |       4.196033      |       0.712672      |        False        
      columna        |        False         |      lambda_z_3     |       4.760335      |       0.448678      |        False        
      columna        |        False         |      lambda_z_4     |       6.268094      |       0.594426      |        False        
      columna        |        False         |      lambda_z_5     |       4.392604      |       0.000110      |         True        
      columna        |        False         |      lambda_z_6     |       5.512575      |       0.392638      |        False        
      columna        |        False         |      lambda_z_7     |       5.305686      |       0.000002      |         True        
      columna        |        False         |      lambda_z_8     |       6.006866      |       0.544415      |        False        
      columna        |        False         |      lambda_z_9     |       3.225635      |       0.672269      |        False        
      columna        |        False         |     lambda_z_10     |       3.320974      |       0.491408      |        False        
      columna        |        False         |     lambda_z_11     |       4.335458      |       0.612041      |        False        
      columna        |        False         |     lambda_z_12     |       5.885201      |       0.116459      |        False        
      columna        |        False         |     lambda_z_13     |       7.492680      |       0.919309      |        False        
      columna        |        False         |     lambda_z_14     |       4.305778      |       0.116734      |        False        
      columna        |        False         |     lambda_z_15     |       5.451756      |       0.274311      |        False        
      columna        |        False         |     lambda_z_16     |       4.876905      |       0.553421      |        False        
      columna        |        False         |     lambda_z_17     |       4.876318      |       0.602780      |        False        
      columna        |        False         |     lambda_z_18     |       3.805311      |       0.503787      |        False        
      columna        |        False         |     lambda_z_19     |       5.076310      |       0.712048      |        False        
      columna        |        False         |     lambda_z_20     |       3.967607      |       0.673059      |        False        
      columna        |        False         |     lambda_yz_1     |      32.381143      |       0.248011      |        False        
      columna        |        False         |     lambda_yz_2     |      26.096109      |       0.743735      |        False        
      columna        |        False         |     lambda_yz_3     |      37.171704      |       0.495843      |        False        
      columna        |        False         |     lambda_yz_4     |      25.817558      |       0.307309      |        False        
      columna        |        False         |     lambda_yz_5     |      25.059718      |       0.782861      |        False        
      columna        |        False         |     lambda_yz_6     |      26.691731      |       0.667577      |        False        
      columna        |        False         |     lambda_yz_7     |      23.393023      |       0.098694      |        False        
      columna        |        False         |     lambda_yz_8     |      27.994855      |       0.633547      |        False        
      columna        |        False         |     lambda_yz_9     |      23.371154      |       0.445807      |        False        
      columna        |        False         |     lambda_yz_10    |      21.747047      |       0.349428      |        False        
      columna        |        False         |     lambda_yz_11    |      22.151655      |       0.616476      |        False        
      columna        |        False         |     lambda_yz_12    |      25.824884      |       0.306977      |        False        
      columna        |        False         |     lambda_yz_13    |      21.133432      |       0.743544      |        False        
      columna        |        False         |     lambda_yz_14    |      27.596940      |       0.514864      |        False        
      columna        |        False         |     lambda_yz_15    |      31.244240      |       0.844789      |        False        
      columna        |        False         |     lambda_yz_16    |      28.736022      |       0.165846      |        False        
      columna        |        False         |     lambda_yz_17    |      35.446433      |       0.335888      |        False        
      columna        |        False         |     lambda_yz_18    |      23.502125      |       0.381945      |        False        
      columna        |        False         |     lambda_yz_19    |      25.316915      |       0.234240      |        False        
      columna        |        False         |     lambda_yz_20    |      25.188143      |       0.838209      |        False        
      columna        |        False         |     lambda_xyz_1    |      34.705866      |       0.565815      |        False        
      columna        |        False         |     lambda_xyz_2    |      28.690945      |       0.946892      |        False        
      columna        |        False         |     lambda_xyz_3    |      35.860799      |       0.722963      |        False        
      columna        |        False         |     lambda_xyz_4    |      30.285578      |       0.479521      |        False        
      columna        |        False         |     lambda_xyz_5    |      28.314810      |       0.285904      |        False        
      columna        |        False         |     lambda_xyz_6    |      39.030093      |       0.990373      |        False        
      columna        |        False         |     lambda_xyz_7    |      41.032856      |       0.382714      |        False        
      columna        |        False         |     lambda_xyz_8    |      26.827847      |       0.017661      |         True        
      columna        |        False         |     lambda_xyz_9    |      36.949648      |       0.079127      |        False        
      columna        |        False         |    lambda_xyz_10    |      37.783013      |       0.413385      |        False        
      columna        |        False         |    lambda_xyz_11    |      35.006082      |       0.345053      |        False        
      columna        |        False         |    lambda_xyz_12    |      32.657134      |       0.276670      |        False        
      columna        |        False         |    lambda_xyz_13    |      39.059596      |       0.364193      |        False        
      columna        |        False         |    lambda_xyz_14    |      39.104537      |       0.206864      |        False        
      columna        |        False         |    lambda_xyz_15    |      33.990012      |       0.143994      |        False        
      columna        |        False         |    lambda_xyz_16    |      38.090120      |       0.628183      |        False        
      columna        |        False         |    lambda_xyz_17    |      33.333058      |       0.345796      |        False        
      columna        |        False         |    lambda_xyz_18    |      31.497358      |       0.733191      |        False        
      columna        |        False         |    lambda_xyz_19    |      36.034468      |       0.860241      |        False        
      columna        |        False         |    lambda_xyz_20    |      44.402360      |       0.966366      |        False        
      columna        |         True         |      ancho pie      |       0.003615      |       0.579429      |        False        
      columna        |         True         |      largo pie      |       0.007201      |       0.176548      |        False        
      columna        |         True         |  distancia talones  |       0.003026      |       0.000957      |         True        
      columna        |         True         |     largo tibia     |       0.001639      |       0.456498      |        False        
      columna        |         True         |     largo muslo     |       0.002245      |       0.507081      |        False        
      columna        |         True         |     largo lumbar    |       0.004353      |       0.536784      |        False        
      columna        |         True         |         edad        |       0.011811      |       0.000367      |         True        
      columna        |         True         |        altura       |       0.002216      |       0.583276      |        False        
      columna        |         True         |         peso        |       0.001115      |       0.943253      |        False        
      columna        |         True         |        LLE_x        |       1.169967      |       0.035416      |         True        
      columna        |         True         |        LLE_y        |       1.168199      |       0.910318      |        False        
      columna        |         True         |        LLE_z        |       0.969222      |       0.027138      |         True        
      columna        |         True         |        LLE_yz       |       2.077316      |       0.914093      |        False        
      columna        |         True         |       LLE_xyz       |       8.877973      |       0.497548      |        False        
      columna        |         True         |      lambda_x_1     |       4.899535      |       0.452159      |        False        
      columna        |         True         |      lambda_x_2     |       4.789795      |       0.733210      |        False        
      columna        |         True         |      lambda_x_3     |       4.469177      |       0.000000      |         True        
      columna        |         True         |      lambda_x_4     |       3.766122      |       0.349292      |        False        
      columna        |         True         |      lambda_x_5     |       4.034035      |       0.081657      |        False        
      columna        |         True         |      lambda_x_6     |       3.727021      |       0.217818      |        False        
      columna        |         True         |      lambda_x_7     |       3.958832      |       0.219689      |        False        
      columna        |         True         |      lambda_x_8     |       6.697656      |       0.480863      |        False        
      columna        |         True         |      lambda_x_9     |       4.435105      |       0.295367      |        False        
      columna        |         True         |     lambda_x_10     |       2.813104      |       0.299340      |        False        
      columna        |         True         |     lambda_x_11     |       3.823929      |       0.712799      |        False        
      columna        |         True         |     lambda_x_12     |       4.424243      |       0.127973      |        False        
      columna        |         True         |     lambda_x_13     |       5.055369      |       0.030483      |         True        
      columna        |         True         |     lambda_x_14     |       4.986877      |       0.017117      |         True        
      columna        |         True         |     lambda_x_15     |       6.004741      |       0.379744      |        False        
      columna        |         True         |     lambda_x_16     |       3.852954      |       0.000000      |         True        
      columna        |         True         |     lambda_x_17     |       4.667841      |       0.222210      |        False        
      columna        |         True         |     lambda_x_18     |       3.806768      |       0.500520      |        False        
      columna        |         True         |     lambda_x_19     |       3.610786      |       0.147757      |        False        
      columna        |         True         |     lambda_x_20     |       3.386266      |       0.029746      |         True        
      columna        |         True         |      lambda_y_1     |       8.675118      |       0.888247      |        False        
      columna        |         True         |      lambda_y_2     |       6.054073      |       0.808524      |        False        
      columna        |         True         |      lambda_y_3     |       7.161963      |       0.854130      |        False        
      columna        |         True         |      lambda_y_4     |       5.511523      |       0.000001      |         True        
      columna        |         True         |      lambda_y_5     |       7.001409      |       0.848490      |        False        
      columna        |         True         |      lambda_y_6     |       6.386528      |       0.961149      |        False        
      columna        |         True         |      lambda_y_7     |       5.897944      |       0.221461      |        False        
      columna        |         True         |      lambda_y_8     |       5.787617      |       0.735655      |        False        
      columna        |         True         |      lambda_y_9     |       4.989489      |       0.042709      |         True        
      columna        |         True         |     lambda_y_10     |       4.552087      |       0.775128      |        False        
      columna        |         True         |     lambda_y_11     |       5.010651      |       0.118077      |        False        
      columna        |         True         |     lambda_y_12     |       5.185486      |       0.201945      |        False        
      columna        |         True         |     lambda_y_13     |       5.864416      |       0.312014      |        False        
      columna        |         True         |     lambda_y_14     |       6.260425      |       0.279580      |        False        
      columna        |         True         |     lambda_y_15     |       7.736544      |       0.357651      |        False        
      columna        |         True         |     lambda_y_16     |       5.761064      |       0.829511      |        False        
      columna        |         True         |     lambda_y_17     |       8.527346      |       0.873484      |        False        
      columna        |         True         |     lambda_y_18     |       5.747311      |       0.496513      |        False        
      columna        |         True         |     lambda_y_19     |       5.257863      |       0.000000      |         True        
      columna        |         True         |     lambda_y_20     |       5.291700      |       0.006869      |         True        
      columna        |         True         |      lambda_z_1     |       4.023335      |       0.940887      |        False        
      columna        |         True         |      lambda_z_2     |       4.196033      |       0.712672      |        False        
      columna        |         True         |      lambda_z_3     |       4.760335      |       0.448677      |        False        
      columna        |         True         |      lambda_z_4     |       6.268094      |       0.594426      |        False        
      columna        |         True         |      lambda_z_5     |       4.392604      |       0.000110      |         True        
      columna        |         True         |      lambda_z_6     |       5.512575      |       0.392638      |        False        
      columna        |         True         |      lambda_z_7     |       5.305685      |       0.000002      |         True        
      columna        |         True         |      lambda_z_8     |       6.006866      |       0.544415      |        False        
      columna        |         True         |      lambda_z_9     |       3.225635      |       0.672269      |        False        
      columna        |         True         |     lambda_z_10     |       3.320974      |       0.491408      |        False        
      columna        |         True         |     lambda_z_11     |       4.335458      |       0.612041      |        False        
      columna        |         True         |     lambda_z_12     |       5.885201      |       0.116459      |        False        
      columna        |         True         |     lambda_z_13     |       7.492679      |       0.919309      |        False        
      columna        |         True         |     lambda_z_14     |       4.305778      |       0.116734      |        False        
      columna        |         True         |     lambda_z_15     |       5.451756      |       0.274311      |        False        
      columna        |         True         |     lambda_z_16     |       4.876905      |       0.553421      |        False        
      columna        |         True         |     lambda_z_17     |       4.876318      |       0.602780      |        False        
      columna        |         True         |     lambda_z_18     |       3.805311      |       0.503787      |        False        
      columna        |         True         |     lambda_z_19     |       5.076310      |       0.712048      |        False        
      columna        |         True         |     lambda_z_20     |       3.967607      |       0.673059      |        False        
      columna        |         True         |     lambda_yz_1     |      32.381142      |       0.248011      |        False        
      columna        |         True         |     lambda_yz_2     |      26.096108      |       0.743735      |        False        
      columna        |         True         |     lambda_yz_3     |      37.171703      |       0.495843      |        False        
      columna        |         True         |     lambda_yz_4     |      25.817557      |       0.307309      |        False        
      columna        |         True         |     lambda_yz_5     |      25.059717      |       0.782861      |        False        
      columna        |         True         |     lambda_yz_6     |      26.691730      |       0.667577      |        False        
      columna        |         True         |     lambda_yz_7     |      23.393022      |       0.098693      |        False        
      columna        |         True         |     lambda_yz_8     |      27.994855      |       0.633546      |        False        
      columna        |         True         |     lambda_yz_9     |      23.371154      |       0.445808      |        False        
      columna        |         True         |     lambda_yz_10    |      21.747047      |       0.349428      |        False        
      columna        |         True         |     lambda_yz_11    |      22.151655      |       0.616476      |        False        
      columna        |         True         |     lambda_yz_12    |      25.824884      |       0.306977      |        False        
      columna        |         True         |     lambda_yz_13    |      21.133431      |       0.743544      |        False        
      columna        |         True         |     lambda_yz_14    |      27.596939      |       0.514863      |        False        
      columna        |         True         |     lambda_yz_15    |      31.244240      |       0.844789      |        False        
      columna        |         True         |     lambda_yz_16    |      28.736021      |       0.165846      |        False        
      columna        |         True         |     lambda_yz_17    |      35.446432      |       0.335888      |        False        
      columna        |         True         |     lambda_yz_18    |      23.502124      |       0.381945      |        False        
      columna        |         True         |     lambda_yz_19    |      25.316914      |       0.234240      |        False        
      columna        |         True         |     lambda_yz_20    |      25.188142      |       0.838209      |        False        
      columna        |         True         |     lambda_xyz_1    |      34.705866      |       0.565815      |        False        
      columna        |         True         |     lambda_xyz_2    |      28.690945      |       0.946892      |        False        
      columna        |         True         |     lambda_xyz_3    |      35.860799      |       0.722963      |        False        
      columna        |         True         |     lambda_xyz_4    |      30.285577      |       0.479521      |        False        
      columna        |         True         |     lambda_xyz_5    |      28.314810      |       0.285904      |        False        
      columna        |         True         |     lambda_xyz_6    |      39.030092      |       0.990373      |        False        
      columna        |         True         |     lambda_xyz_7    |      41.032855      |       0.382713      |        False        
      columna        |         True         |     lambda_xyz_8    |      26.827846      |       0.017661      |         True        
      columna        |         True         |     lambda_xyz_9    |      36.949648      |       0.079127      |        False        
      columna        |         True         |    lambda_xyz_10    |      37.783012      |       0.413385      |        False        
      columna        |         True         |    lambda_xyz_11    |      35.006081      |       0.345053      |        False        
      columna        |         True         |    lambda_xyz_12    |      32.657134      |       0.276670      |        False        
